canonical_smiles,standard_value
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCO3)cc1,21.0
Cc1cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc2c1OCO2,52.0
COc1ccc2c(c1)c(CC(=O)N[C@H](C)CO)c(C)n2C(=O)c1ccc(Cl)cc1,170.0
COc1ccc2c(c1)c(CC(=O)NC[C@H](O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,210.0
COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,50.0
NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccc(Cl)cc2)cc1,10.0
COC(=O)c1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,100000.0
CC[C@@H](C)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,130.0
NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(Cl)cc2)cc1,1200.0
NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(C(=O)O)cc2)cc1,59000.0
Cc1oc(=O)n(-c2ccc(F)cc2)c1-c1ccc(S(N)(=O)=O)cc1,510.0
Cc1oc(=O)n(-c2ccc(Cl)c(Cl)c2)c1-c1ccc(S(N)(=O)=O)cc1,230.0
COc1ccc2c(c1)c(CC(=O)NCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,220.0
CC[C@@H](CO)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,280.0
CCc1ccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)coc2=O)cc1,1560.0
Cc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)o1,3290.0
NS(=O)(=O)c1ccc(-n2nc(C(=O)O)c(Cl)c2-c2ccc(Cl)cc2)cc1,70000.0
COc1ccc2c(c1)c(CC(=O)NCCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,280.0
CC[C@H](C)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,110.0
NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccccc2)cc1,130.0
COc1ccc2c(c1)c(CC(=O)NN1CCC[C@@H]1CO)c(C)n2C(=O)c1ccc(Cl)cc1,1700.0
CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(F)cc2)cc1,510.0
Cc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)coc2=O)cc1,480.0
NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccccc2F)cc1,2200.0
COc1c(Cl)cc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,21.0
CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(C(F)(F)F)cc2)cc1,2000.0
Cc1cccc(-n2c(-c3ccc(S(N)(=O)=O)cc3)c(C)oc2=O)c1,930.0
NS(=O)(=O)c1ccc(-n2ncc([N+](=O)[O-])c2-c2ccccc2)cc1,290.0
COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Cl)cc2)cc1,750.0
CC[C@H](CO)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,100.0
COC[C@@H](C)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,140.0
CCc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)coc2=O)cc1,690.0
NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccc(C(=O)O)cc2)cc1,46800.0
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2cccnc2)cc1,45000.0
COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,74900.0
CN1C(O)=C(C(=O)Nc2ccc(Cl)cc2Cl)c2cc(Cl)ccc2S1(=O)=O,9.0
O=S(=O)(Nc1ccncc1Oc1ccccc1)C(F)(F)F,400.0
CN1C(O)=C(C(=O)Nc2ccccc2Cl)c2cc(Cl)ccc2S1(=O)=O,8.0
CN1C(=O)/C(=C(/O)Nc2ccccc2)c2ccccc2C1=O,170.0
CN1C(O)=C(C(=O)Nc2ccc(F)cc2F)c2cc(Cl)ccc2S1(=O)=O,300.0
CN1C(=O)/C(=C(/O)Nc2ccc(Cl)cc2)c2ccccc2C1=O,46.0
Cc1cnc(NC(=O)C2=C(O)c3sccc3S(=O)(=O)N2C)s1,510.0
CN1C(=O)/C(=C(/O)Nc2ccc(Cl)cc2Cl)c2cc(Cl)ccc2C1=O,200.0
CS(=O)(=O)Nc1ccncc1Oc1ccccc1,37500.0
CN1C(O)=C(C(=O)Nc2ccc(Br)cc2Br)c2cc(Cl)ccc2S1(=O)=O,7.0
Cc1csc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)n1,830.0
CN1C(O)=C(C(=O)Nc2ccc(Cl)cc2)c2cc(Cl)ccc2S1(=O)=O,64.0
CS(=O)(=O)Nc1cc2c(cc1Sc1cccc(F)c1F)C(=O)CC2,50.0
CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Cl)cc2)cc1,30.0
CCCN(C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2)C1CC1,4000.0
COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(N)cc2)cc1,129.0
Cc1cc(-c2ccc(NS(C)(=O)=O)cc2)n(-c2ccc(Br)cc2)n1,770.0
CN(C)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(NS(C)(=O)=O)cc2)cc1,530.0
Cc1cc(-c2ccc(NS(C)(=O)=O)cc2)n(-c2ccc(Cl)cc2)n1,265.0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(N=[N+]=[N-])cc2)cc1,1550.0
CC(C)(C)c1cc(Nc2ccccc2C(=O)O)cc2c1OCC2(C)C,4000.0
CC(C)(C)c1cc(-c2cn3ccsc3n2)cc2c1OCC2(C)C,15.0
COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(NS(C)(=O)=O)cc2)cc1,960.0
CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(F)cc2)cc1,760.0
CS(=O)(=O)Nc1ccc(-c2cc(C(F)F)nn2-c2ccc(F)cc2)cc1,8000.0
CC(=O)Nc1ccc(-c2cc(C)nn2-c2ccc(Br)cc2)cc1,550.0
CC(C)(C)c1cc(C(=O)NC2CC2)cc2c1OCC2(C)C,550.0
COCCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,30.0
CC(C)(C)c1cc(/C=C2\CCOC2=O)cc2c1OCC2(C)C,3.5
CC(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Br)cc2)cc1,70.0
CCN(C)C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,4500.0
[N-]=[N+]=Nc1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,196.0
CCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,6000.0
CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(N)cc2)cc1,2640.0
CN(C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2)C1CC1,1000.0
CC1(C)CC(c2cc(C(C)(C)C)c3c(c2)C(C)(C)CO3)=NO1,200.0
CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Br)cc2)cc1,230.0
CS(=O)(=O)Nc1ccc(-c2cc(C(F)F)nn2-c2ccc(Cl)cc2)cc1,150.0
CCCCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,220.0
CC(C)(C)c1cc(-c2cccs2)cc2c1OCC2(C)C,70.0
Cn1cccc1C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,45.0
CCCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,950.0
CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccccc2)cc1,2900.0
CCCCCNC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,250.0
CC(=O)Nc1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,3500.0
CC(C)(C)c1cc(C(=O)c2cccs2)cc2c1OCC2(C)C,38.0
CC(C)(C)c1cc(/C=C\c2cccs2)cc2c1OCC2(C)C,35.0
Cc1ccc(-c2cc(C(F)(F)F)n(-c3ccc(N=[N+]=[N-])cc3)n2)cc1,2630.0
CC(C)(C)c1cc(-c2csc(N=C(N)N)n2)cc2c1OCC2(C)C,9000.0
CC(C)(C)c1cc(/C=C2/SC(N)=NC2=O)cc2c1OCC2(C)C,3000.0
COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(O)cc2)ccc1O,21360.0
O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1,36370.0
COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,9700.0
COc1cc(/C=C/c2cc(/C=C/c3ccc(O)cc3)[nH]n2)ccc1O,15450.0
Oc1ccc(/C=C/c2cc(/C=C/c3ccc(O)cc3)[nH]n2)cc1,32410.0
COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O,10710.0
COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,11060.0
COc1cc(/C=C/c2cc(/C=C/c3ccc(O)cc3)on2)ccc1O,18960.0
Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,13100.0
COc1ccc(C2SCC(=O)N2CCN2C(=O)CSC2c2ccc(OC)cc2)cc1,1120.0
COc1ccc(Sc2c(C#N)[nH]c3cc(S(C)(=O)=O)ccc23)c(Cl)c1,330.0
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccc(F)cc1,20.0
COc1ccc(Sc2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,470.0
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccccn1,1780.0
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(F)cc1,80.0
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(F)cc1F,260.0
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccc(Cl)cc1,260.0
COc1ccc(Cc2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,270.0
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Cc1ccccc1Cl,70.0
COC(=O)c1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccc(F)cc1,800.0
CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3)c(C(N)=O)[nH]c2c1,1210.0
CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3)c(C#N)[nH]c2c1,1010.0
COC(=O)c1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccc(F)cc1F,380.0
CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3F)c(C(N)=O)[nH]c2c1,2240.0
CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3F)c(C#N)[nH]c2c1,940.0
CS(=O)(=O)c1ccc2c(Sc3ccccc3Cl)c(C#N)[nH]c2c1,130.0
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(F)cc1,30.0
CS(=O)(=O)c1ccc2c(Sc3ccc(F)cc3)c(CO)[nH]c2c1,420.0
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(F)cc1F,110.0
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(Cl)cc1,300.0
COc1ccc(Oc2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,200.0
COc1ccc(Oc2c(C)[nH]c3cccc(S(C)(=O)=O)c23)cc1,200.0
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Oc1ccc(Cl)cc1Cl,110.0
Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1C(=O)c1ccc(F)cc1,660.0
COc1ccc(C(=O)c2c(C)[nH]c3cc(S(C)(=O)=O)ccc23)cc1,1090.0
CS(=O)(=O)c1ccc(-c2c(-c3cccc(F)c3)nn3ncccc23)cc1,34.0
CS(=O)(=O)c1ccc(-c2c(-c3ccccc3)nn3ncccc23)cc1,2.0
Cc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1,17.0
CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,0.44
NS(=O)(=O)c1ccc(-c2c(-c3ccc(OC(F)(F)F)cc3)nn3ncccc23)cc1,388.0
Cc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,24.0
CCc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,48.0
COc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,51.0
COc1ccc2c(-c3ccc(S(N)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,26.0
COc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(C)cc3)nn2n1,50.0
CCOc1ccc(-c2nn3nc(SC)ccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,13.0
CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)nn3nc(S(C)(=O)=O)ccc23)cc1,370.0
CCOc1ccc(-c2nn3nc(S(C)(=O)=O)ccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,264.0
CCOc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,43.0
CC(C)Oc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,57.0
CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1,3.0
CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)nn3ncccc23)cc1,39.0
COC1(c2cc(-c3ccc(S(C)(=O)=O)cc3)n(-c3ccc(C)cc3)n2)CCCO1,1200.0
Cc1onc(-c2ccccc2)c1-c1ccccc1,2490.0
CCc1onc(-c2ccccc2)c1-c1ccccc1,1490.0
CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2C(=O)c2ccccc2)cc1,250.0
CC1([O-])OC(=O)C(c2ccc(Cl)cc2)=C1c1ccc(S(C)(=O)=O)cc1.[Na+],1700.0
CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,370.0
Oc1ccc(-c2nc(-c3ccc(O)cc3Cl)cn2-c2ccc(O)cc2)cc1,11500.0
Oc1ccc(-n2cc(-c3ccc(O)cc3Cl)nc2-c2ccc(O)cc2Cl)cc1,9400.0
C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,123000.0
C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,910.0
COc1ccccc1-n1c(-c2ccc(S(N)(=O)=O)cc2)nc2ccccc21,8000.0
NS(=O)(=O)c1ccc(-c2nc3ccccc3n2-c2ccc(Cl)cc2)cc1,200.0
NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CF)cc1,2.0
NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CCF)cc1,8.0
C[C@@H]1CN(c2c(C#N)c(C(F)F)nn2-c2ccc(S(C)(=O)=O)cn2)C[C@H](C)O1,28.0
C[S+]([O-])c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,4930.0
Cc1ccc(-c2ncc(Cl)cc2-c2ccc([S@+](C)[O-])cc2)cn1,3500.0
Cc1ccc(-c2ncc(Cl)cc2-c2ccc([S+](C)[O-])cc2)cn1,3700.0
C[S@+]([O-])c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,2100.0
C[S@@+]([O-])c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,4220.0
Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1,200.0
Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1,250.0
Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1,270.0
Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,1580.0
Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,2470.0
Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,2100.0
Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,570.0
Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,670.0
Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,920.0
Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O,3000.0
NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(O)c2)cc1,12420.0
COc1cc(/N=N/c2ccc(S(N)(=O)=O)cc2)ccc1O,16850.0
COc1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)cc1,14630.0
COc1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)cc1OC,4280.0
CSc1cc(N)ccc1/N=N/c1ccc(S(N)(=O)=O)cc1,2040.0
NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,8890.0
NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(Cl)c2)cc1,11340.0
NS(=O)(=O)c1ccc(/N=N/c2ccc(OC(=O)Nc3ccccc3)c(OC(=O)Nc3ccccc3)c2)cc1,11070.0
CC(C)c1ccc(NC(=O)Oc2ccc(/N=N/c3ccc(S(N)(=O)=O)cc3)cc2OC(=O)Nc2ccc(C(C)C)cc2)cc1,12370.0
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,33150.0
O=C1OCC(c2ccc(-c3nn[nH]n3)cc2)=C1c1ccccc1,1.8
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(-c3nn[nH]n3)cc2)cc1,1.9
NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO[N+](=O)[O-])c(F)c2)cc1,29000.0
NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO)c(F)c2)cc1,20000.0
NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO[N+](=O)[O-])c(F)c2)cc1,16000.0
CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO[N+](=O)[O-])c(F)c2)cc1,6900.0
CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO)c(F)c2)cc1,56000.0
CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO[N+](=O)[O-])c(F)c2)cc1,14000.0
CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCC(CO[N+](=O)[O-])O[N+](=O)[O-])c(F)c2)cc1,76000.0
COc1ccc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)cc1OC,700.0
COc1cc(OC)cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,870.0
CS(=O)(=O)c1ccc(-n2nc(COc3ccc4c(c3)OCO4)cc2-c2ccccc2)cc1,450.0
CCOc1cccc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,900.0
COc1cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)cc(OC)c1OC,220.0
CS(=O)(=O)c1ccc(-n2nc(COc3cccc(N4CCOCC4)c3)cc2-c2ccccc2)cc1,920.0
CS(=O)(=O)c1ccc(-n2nc(COc3cc(F)cc(C#N)c3)cc2-c2ccccc2)cc1,570.0
CS(=O)(=O)c1ccc(-n2nc(COc3cccc([N+](=O)[O-])c3)cc2-c2ccccc2)cc1,740.0
COc1cc(F)cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,310.0
COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(Cl)c(Cl)c4)n3)c2)CCOCC1,700.0
COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(C)c(C)c4)n3)c2)CCOCC1,410.0
COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(S(N)(=O)=O)cc4)n3)c2)CCOCC1,100.0
COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(OC(F)(F)F)cc4)n3)c2)CCOCC1,820.0
COc1ccc(-n2nc(COc3cc(F)cc(C4(OC)CCOCC4)c3)cc2-c2ccccc2)cc1,300.0
COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(C)cc4)n3)c2)CCOCC1,930.0
COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(Cl)cc4)n3)c2)CCOCC1,930.0
COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(F)cc4)n3)c2)CCOCC1,960.0
COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccccc4)n3)c2)CCOCC1,610.0
CS(=O)(=O)Nc1ccncc1Oc1ccccc1Cl,130.0
CCCS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1,9690.0
CN(c1ccccc1)c1cnccc1NS(=O)(=O)C(F)(F)F,47620.0
O=S(=O)(Nc1ccncc1Nc1ccccc1)C(F)(F)F,90.0
O=S(=O)(Nc1ccncc1Sc1ccccc1)C(F)(F)F,530.0
CS(=O)(=O)Nc1ccncc1Sc1ccccc1,1190.0
CCS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1,3280.0
CCS(=O)(=O)Nc1ccncc1Oc1ccccc1,14110.0
O=S(=O)(Nc1ccncc1Oc1ccc(Cl)cc1Cl)C(F)(F)F,2550.0
COc1ccc(Oc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,440.0
O=S(=O)(Nc1ccncc1Oc1ccc(Br)cc1)C(F)(F)F,13840.0
O=S(=O)(Nc1ccncc1Oc1ccc(Cl)cc1)C(F)(F)F,1530.0
O=S(=O)(Nc1ccncc1Oc1ccccc1Cl)C(F)(F)F,150.0
CS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1Cl,120.0
COc1ccc(Oc2cnccc2NS(C)(=O)=O)cc1,2360.0
CS(=O)(=O)Nc1ccncc1Oc1ccc(Br)cc1,7600.0
CS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1,1870.0
CS(=O)(=O)Nc1ccncc1Oc1cccc(Cl)c1,1990.0
O=C1O[C@H](c2ccc(O)c(O)c2)[C@H]2CO[C@H](c3ccc(O)c(O)c3)[C@@H]12,90200.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,28600.0
OC[C@@H]1[C@@H]([C@H](O)c2ccc(O)c(O)c2)CO[C@@H]1c1ccc(O)c(O)c1,73900.0
COC1=C(C)C(=O)C2=C(CCc3cc(O)ccc3O2)C1=O,10100.0
COc1c(O)c(C)c(OC)c2c1CCc1c(O)cccc1O2,6900.0
COc1ccc(C2=Cc3ccccc3CC2)c(OC)c1OC,660.0
COc1ccc(C2=Cc3ccccc3C2)c(OC)c1OC,1330.0
COc1ccccc1C1=Cc2ccccc2C1,62300.0
COc1ccc2c(c1)CCC(c1ccc(OC)c(OC)c1)=C2,30.0
C[C@@]1(CO)C=Cc2cc(O)ccc2O1,630.0
O=C(O)Cc1ccn(-c2ccccc2F)c1,2400.0
O=C(O)Cc1cccn1-c1ccccc1F,6200.0
O=C(O)Cc1cccn1-c1ccc2c(c1)OCCO2,2200.0
C[C@H](C(=O)O)c1ccc2c(c1)OCCO2,16500.0
CCOC(=O)Cc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2cccc(F)c2)c1C,2100.0
COc1ccc2c(c1)c(CC(=O)NOCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,700.0
COc1ccc2c(c1)c(CCNS(=O)(=O)CCCO)c(C)n2C(=O)c1ccc(Cl)cc1,1100.0
COc1ccc2c(c1)c(CCNS(=O)(=O)CCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,1200.0
COc1ccc2c(c1)c(CCNC(=O)NCCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,10000.0
COc1ccc2c(c1)c(CC(=O)NCC(C)(C)CO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,1200.0
COc1ccc2c(c1)c(CC(=O)NCCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,1200.0
COc1cc2c(CC(=O)NCCCO[N+](=O)[O-])c(C)n(C(=O)c3ccc(Cl)cc3)c2cc1Cl,5800.0
COc1cc2c(CC(=O)O)c(C)n(C(=O)c3ccc(Cl)cc3)c2cc1Cl,4100.0
Cc1c(CC(=O)NCCCO)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,3000.0
Cc1c(CC(=O)NCCCO[N+](=O)[O-])c2cc(OS(N)(=O)=O)ccc2n1C(=O)c1ccc(Cl)cc1,26300.0
Cc1c(CC(=O)NCCCO[N+](=O)[O-])c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,3500.0
Cc1c(CC(=O)O)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,5000.0
COc1ccc2c(c1)c(CCNC(=O)c1ccc(O[N+](=O)[O-])cc1)c(C)n2C(=O)c1ccc(Cl)cc1,1500.0
CS(=O)(=O)c1ccc(C2SCC(=O)N2c2ccccc2)cc1,200.0
COc1ccc(N2C(=O)CSC2c2ccc(S(C)(=O)=O)cc2)cc1,160.0
Cc1ccc(N2C(=O)CSC2c2ccc(S(C)(=O)=O)cc2)cc1,150.0
CS(=O)(=O)c1ccc(C2SCC(=O)N2c2ccc(F)cc2)cc1,120.0
Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)(=O)NO)cc1.O,1100.0
COc1ccc2c(c1)c(CCOC(=O)c1ccc(Cl)cc1)c(C)n2Cc1ccc(Br)cc1,50.0
COc1ccc2c(c1)c(CCNC(=O)c1ccc(Cl)cc1)c(C)n2Cc1ccc(Br)cc1,50.0
C/C(=N/OCc1ccccc1Nc1c(Cl)cccc1Cl)C(=O)O,100.0
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,7.0
CCOc1cccc(OCC)c1-c1ccc(C(C)C(=O)O)cc1F,100.0
NS(=O)(=O)c1ccc(/N=C/c2ccccc2)cc1,2870.0
COC(=O)c1ccc(/N=C/c2ccc(S(N)(=O)=O)cc2)cc1,3720.0
COC(=O)c1cc(/N=C/c2ccc(S(N)(=O)=O)cc2)ccc1O,3130.0
COc1ccc(/N=C/c2ccc(S(N)(=O)=O)cc2)cc1OC,4280.0
COc1ccc(/N=C/c2ccc(S(N)(=O)=O)cc2)cc1,4140.0
NS(=O)(=O)c1ccc(/C=N/c2ccc(O)cc2)cc1,5090.0
CN(C)c1ccc(/N=C/c2ccc(S(N)(=O)=O)cc2)cc1,1950.0
